tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
684,2019-10-12 10:35:20.4960,2019-10-12 10:46:45.0790,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,4137,Subscriber,1991,1,124538,-71.09508724967903,42.35692036644826,55281,-71.11106870929005,42.35812082339408,470120.0,470805.0,True,True
939,2019-10-12 10:37:28.1360,2019-10-12 10:53:07.5830,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,189,Kendall T,42.362427842912396,-71.08495473861693,6060,Subscriber,1991,1,28084,-71.09872039854959,42.36003572504835,153300,-71.0847225450677,42.362063254342985,470248.0,471187.0,True,True
281,2019-10-12 10:42:35.9960,2019-10-12 10:47:17.7960,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999998,2229,Subscriber,1996,1,161417,-71.10446756098192,42.359425345212934,203985,-71.08662682386243,42.36103454178034,470555.0,470837.0,True,True
306,2019-10-12 10:43:07.4040,2019-10-12 10:48:13.5940,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,5812,Subscriber,1990,1,46358,-71.09620912130472,42.366798611229456,85441,-71.10473243173658,42.364047309058144,470587.0,470893.0,True,True
568,2019-10-12 10:52:04.0410,2019-10-12 11:01:32.8680,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,3231,Subscriber,1988,1,179801,-71.10359332697682,42.36757518018351,85734,-71.11262173054193,42.35698051310193,471124.0,471692.0,True,True
403,2019-10-12 10:53:49.0810,2019-10-12 11:00:32.7870,139,Dana Park,42.361780439606044,-71.10809952020645,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,5943,Subscriber,1995,1,175100,-71.10582256452291,42.363667496641455,48499,-71.09434162209187,42.36686666317307,471229.0,471632.0,True,True
345,2019-10-12 10:56:27.6800,2019-10-12 11:02:12.8970,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,5985,Subscriber,1995,1,36146,-71.11317675446188,42.358733333164494,202845,-71.09847619520494,42.35929468676163,471387.0,471732.0,True,True
246,2019-10-12 10:57:53.2840,2019-10-12 11:02:00.2080,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2316,Subscriber,1990,2,246686,-71.09934808426324,42.36146793544852,137266,-71.10168626761339,42.36707451353481,471473.0,471720.0,True,True
482,2019-10-12 11:01:32.7680,2019-10-12 11:09:35.4640,189,Kendall T,42.362427842912396,-71.08495473861693,179,MIT Vassar St,42.35560121327927,-71.10394477844237,3996,Subscriber,1994,2,100970,-71.08546296894377,42.362100253557685,85756,-71.10727621874561,42.355386060734794,471692.0,472175.0,True,True
300,2019-10-12 11:07:17.6680,2019-10-12 11:12:18.0240,177,University Park,42.36264779118595,-71.1000609397888,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,5232,Subscriber,1992,1,174651,-71.10290081103645,42.36383965667521,166892,-71.10432177016587,42.366806915201614,472037.0,472338.0,True,True
367,2019-10-12 11:07:57.4000,2019-10-12 11:14:05.1870,179,MIT Vassar St,42.35560121327927,-71.10394477844237,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,5777,Subscriber,1991,1,174565,-71.106982741805,42.35612676631458,164790,-71.11303205729173,42.35677958103173,472077.0,472445.0,True,True
