tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
281,2019-10-07 08:08:17.3500,2019-10-07 08:12:58.8090,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,3900,Subscriber,1986,2,116395,-71.10142955118549,42.3663425888489,190221,-71.09328097165387,42.365461333028456,29297.0,29578.0,True,True
100,2019-10-07 08:09:22.8060,2019-10-07 08:11:03.3260,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,177,University Park,42.36264779118595,-71.1000609397888,3142,Subscriber,1991,1,62685,-71.10564615768496,42.36374158265319,53093,-71.09813624999998,42.364247799999994,29362.0,29463.0,True,True
209,2019-10-07 08:09:37.5850,2019-10-07 08:13:06.6440,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,1613,Subscriber,1970,0,155840,-71.09383475116262,42.36614549590808,137583,-71.10038817633328,42.36621818541613,29377.0,29586.0,True,True
402,2019-10-07 08:09:38.7860,2019-10-07 08:16:21.0210,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,2514,Subscriber,1990,2,86421,-71.10073775203779,42.361441316068564,257042,-71.09446881670512,42.36185130030653,29378.0,29781.0,True,True
522,2019-10-07 08:10:21.6650,2019-10-07 08:19:04.2000,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08821999999998,5759,Subscriber,1994,2,174651,-71.10290081103645,42.36383965667521,246685,-71.09053915322882,42.36343099754456,29421.0,29944.0,True,True
201,2019-10-07 08:12:23.3310,2019-10-07 08:15:45.3000,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08821999999998,5894,Subscriber,1995,1,201825,-71.09352709793748,42.36011991473893,245876,-71.08779437761635,42.361780420188936,29543.0,29745.0,True,True
632,2019-10-07 08:13:11.8920,2019-10-07 08:23:43.9230,177,University Park,42.36264779118595,-71.1000609397888,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,5362,Subscriber,1983,1,154179,-71.09846741076909,42.36484762907057,27670,-71.097273,42.36766299999999,29591.0,30223.0,True,True
306,2019-10-07 08:13:13.1480,2019-10-07 08:18:19.8510,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999998,4962,Subscriber,1994,1,123079,-71.10399555000002,42.3600804,202091,-71.08926098560949,42.36230361758911,29593.0,29899.0,True,True
364,2019-10-07 08:13:32.8700,2019-10-07 08:19:37.7410,179,MIT Vassar St,42.35560121327927,-71.10394477844237,107,Ames St at Main St,42.3625,-71.08821999999998,4906,Subscriber,1990,1,225026,-71.10505469999998,42.3572392,203985,-71.08662682386243,42.36103454178034,29612.0,29977.0,True,True
396,2019-10-07 08:13:47.7640,2019-10-07 08:20:24.7250,179,MIT Vassar St,42.35560121327927,-71.10394477844237,139,Dana Park,42.361780439606044,-71.10809952020645,4779,Subscriber,1990,2,85747,-71.10724038393084,42.35589893168242,137126,-71.10931547426516,42.3594848704205,29627.0,30024.0,True,True
366,2019-10-07 08:14:26.4450,2019-10-07 08:20:33.3710,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,4867,Subscriber,1988,1,37629,-71.10199418585692,42.36659776758852,69953,-71.08937202318107,42.36342991322544,29666.0,30033.0,True,True
275,2019-10-07 08:14:31.7280,2019-10-07 08:19:06.8280,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,2998,Subscriber,1991,2,118011,-71.10804991507929,42.36570659259127,225450,-71.10638690646581,42.35855226472693,29671.0,29946.0,True,True
392,2019-10-07 08:16:26.2440,2019-10-07 08:22:58.8860,179,MIT Vassar St,42.35560121327927,-71.10394477844237,189,Kendall T,42.362427842912396,-71.08495473861693,412,Subscriber,1988,1,119326,-71.10244041494933,42.35770086972958,259917,-71.08583953175258,42.36188828648814,29786.0,30178.0,True,True
303,2019-10-07 08:16:59.4320,2019-10-07 08:22:02.8280,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,5720,Subscriber,1994,1,160223,-71.10444130420426,42.35858653374158,201820,-71.09113726287512,42.360858672888455,29819.0,30122.0,True,True
332,2019-10-07 08:17:06.5900,2019-10-07 08:22:39.2960,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,5898,Subscriber,1984,1,59383,-71.10228445000001,42.36344685,135767,-71.10730042080739,42.35777100635554,29826.0,30159.0,True,True
334,2019-10-07 08:17:51.5760,2019-10-07 08:23:25.6940,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,4967,Subscriber,1991,1,24542,-71.09788596636847,42.36658671326658,202845,-71.09847619520494,42.35929468676163,29871.0,30205.0,True,True
479,2019-10-07 08:18:13.7540,2019-10-07 08:26:13.4740,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,179,MIT Vassar St,42.35560121327927,-71.10394477844237,5593,Subscriber,1970,1,259946,-71.10257042514984,42.36538570482482,55462,-71.10540071292245,42.357601544979964,29893.0,30373.0,True,True
330,2019-10-07 08:18:45.7460,2019-10-07 08:24:15.9360,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3618,Subscriber,1987,1,201814,-71.0906730683855,42.35941899330216,85373,-71.10210365223956,42.36743971584425,29925.0,30255.0,True,True
523,2019-10-07 08:18:47.6170,2019-10-07 08:27:31.2790,189,Kendall T,42.362427842912396,-71.08495473861693,179,MIT Vassar St,42.35560121327927,-71.10394477844237,5257,Subscriber,1965,1,4329,-71.08571551756765,42.360176000300285,166426,-71.10597980999516,42.35755304116003,29927.0,30451.0,True,True
370,2019-10-07 08:20:26.0880,2019-10-07 08:26:36.0910,179,MIT Vassar St,42.35560121327927,-71.10394477844237,107,Ames St at Main St,42.3625,-71.08821999999998,5326,Subscriber,1988,1,4349,-71.10193723770344,42.35468678547051,259920,-71.08765373296384,42.36325299055133,30026.0,30396.0,True,True
945,2019-10-07 08:20:56.4750,2019-10-07 08:36:41.9430,139,Dana Park,42.361780439606044,-71.10809952020645,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,4779,Subscriber,1986,1,182497,-71.10800770799064,42.36365128983166,188879,-71.08133505700154,42.36158799315877,30056.0,31001.0,True,True
421,2019-10-07 08:20:59.6320,2019-10-07 08:28:00.6400,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999998,4462,Subscriber,1990,2,35730,-71.10008752630426,42.36199203207322,203986,-71.08733725681205,42.3604647184802,30059.0,30480.0,True,True
332,2019-10-07 08:22:19.5820,2019-10-07 08:27:52.4810,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999998,2205,Subscriber,1997,2,32363,-71.10240258110784,42.36076028579212,4341,-71.08902657464655,42.36092394275497,30139.0,30472.0,True,True
416,2019-10-07 08:22:21.3040,2019-10-07 08:29:17.5310,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,2661,Subscriber,1988,1,124538,-71.09508724967903,42.35692036644826,48471,-71.08535149588106,42.363624754018005,30141.0,30557.0,True,True
524,2019-10-07 08:22:44.4780,2019-10-07 08:31:28.8630,179,MIT Vassar St,42.35560121327927,-71.10394477844237,189,Kendall T,42.362427842912396,-71.08495473861693,2211,Subscriber,1981,1,119326,-71.10244041494933,42.35770086972958,45037,-71.08747349232473,42.36437315478754,30164.0,30688.0,True,True
566,2019-10-07 08:22:56.8910,2019-10-07 08:32:22.9940,179,MIT Vassar St,42.35560121327927,-71.10394477844237,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4898,Customer,1993,1,138435,-71.10703797752518,42.35517042095821,181217,-71.1013972950398,42.36685411328581,30176.0,30742.0,True,True
398,2019-10-07 08:23:02.6740,2019-10-07 08:29:41.5800,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999998,2391,Subscriber,1992,2,182641,-71.10132058014909,42.360922273219295,69948,-71.08561003055435,42.364083413372576,30182.0,30581.0,True,True
376,2019-10-07 08:23:34.8580,2019-10-07 08:29:51.0720,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,3237,Subscriber,1993,1,166917,-71.10380374989646,42.35883004125507,201813,-71.09083125688423,42.359676481883476,30214.0,30591.0,True,True
337,2019-10-07 08:24:13.2200,2019-10-07 08:29:51.2020,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08821999999998,2503,Subscriber,1990,1,135100,-71.1007452883466,42.36331310309056,45037,-71.08747349232473,42.36437315478754,30253.0,30591.0,True,True
