tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
366,2019-10-12 08:36:51.6550,2019-10-12 08:42:58.1120,179,MIT Vassar St,42.35560121327927,-71.10394477844237,107,Ames St at Main St,42.3625,-71.08821999999998,2758,Subscriber,1996,2,36604,-71.10573217030044,42.35621742069165,203988,-71.08749692110743,42.36175462581353,463011.0,463378.0,True,True
362,2019-10-12 08:37:15.4100,2019-10-12 08:43:17.7120,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,107,Ames St at Main St,42.3625,-71.08821999999998,2569,Customer,1971,1,7854,-71.0999819767474,42.37114078883624,202849,-71.08585858461151,42.362140702146775,463035.0,463397.0,True,True
160,2019-10-12 08:39:12.8120,2019-10-12 08:41:53.7650,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,2852,Subscriber,1989,2,159704,-71.1034226251166,42.361111208814094,122446,-71.10050633643644,42.36303408228079,463152.0,463313.0,True,True
337,2019-10-12 08:40:51.2980,2019-10-12 08:46:29.2020,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,139,Dana Park,42.361780439606044,-71.10809952020645,2311,Subscriber,1975,1,4908,-71.11397137577359,42.36860379128543,225872,-71.10693143381728,42.362380301010354,463251.0,463589.0,True,True
350,2019-10-12 08:41:19.9670,2019-10-12 08:47:10.9380,179,MIT Vassar St,42.35560121327927,-71.10394477844237,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,4869,Subscriber,1996,1,116035,-71.10580777132004,42.35785851543378,60172,-71.11262012449622,42.35803926753536,463279.0,463630.0,True,True
100,2019-10-12 08:44:18.3980,2019-10-12 08:45:59.1270,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,5751,Subscriber,1970,0,38754,-71.10357571951073,42.3656897775856,159550,-71.10855824247922,42.366747494476904,463458.0,463559.0,True,True
563,2019-10-12 08:45:16.0580,2019-10-12 08:54:39.3970,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,1570,Subscriber,1997,1,87762,-71.12301420213349,42.378673171319534,225408,-71.09549602803087,42.369784862950226,463516.0,464079.0,True,True
490,2019-10-12 08:45:34.7600,2019-10-12 08:53:45.0650,17,Soldiers Field Park - 111 Western Ave,42.36426344063853,-71.1182756971175,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,4385,Subscriber,1996,1,225628,-71.11520048989762,42.36460450976136,246653,-71.11837274014862,42.379765933886155,463534.0,464025.0,True,True
568,2019-10-12 08:46:22.7620,2019-10-12 08:55:51.6230,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,6076,Subscriber,1993,1,33716,-71.10362639005196,42.36125090430289,137037,-71.11100932746426,42.37774649835095,463582.0,464151.0,True,True
1156,2019-10-12 08:46:27.7160,2019-10-12 09:05:44.4860,177,University Park,42.36264779118595,-71.1000609397888,371,700 Huron Ave,42.38078817291429,-71.15412890911101,4059,Subscriber,1991,2,156287,-71.09899665,42.36317590000001,81579,-71.15356446656867,42.37872901672029,463587.0,464744.0,True,True
